test,stimulus,stimulus_unit,value,unit,note
ripple,0.0001167,s,5.00357367875776,V,
ripple,0.0001168,s,4.999466308475534,V,
ripple,0.0001169,s,4.998331463386197,V,
ripple,0.000117,s,4.9933180327038675,V,
ripple,0.0001171,s,4.987249262153685,V,
ripple,0.0001172,s,4.9859482985606265,V,
ripple,0.0001173,s,4.982346958038764,V,
ripple,0.0001174,s,4.977558065826427,V,
ripple,0.0001175,s,4.9806228757605515,V,
ripple,0.0001176,s,4.98027658370368,V,
ripple,0.0001177,s,4.983519398772252,V,
ripple,0.0001178,s,4.983321346910831,V,
ripple,0.0001179,s,4.988985932854585,V,
ripple,0.000118,s,4.993204541099712,V,
ripple,0.0001181,s,4.997309552367294,V,
ripple,0.0001182,s,5.001181694036845,V,
ripple,0.0001183,s,5.00516104652695,V,
ripple,0.0001184,s,5.0046018337460465,V,
ripple,0.0001185,s,5.005539363402681,V,
ripple,0.0001186,s,5.0047020449375585,V,
ripple,0.0001187,s,5.003550036011676,V,
ripple,0.0001188,s,5.000404995186672,V,
ripple,0.0001189,s,4.997475074369424,V,
ripple,0.000119,s,4.993047942027952,V,
ripple,0.0001191,s,4.98848655360515,V,
ripple,0.0001192,s,4.983875838710389,V,
ripple,0.0001193,s,4.981013306963387,V,
ripple,0.0001194,s,4.980419136197612,V,
ripple,0.0001195,s,4.979545089544063,V,
ripple,0.0001196,s,4.979567620100767,V,
ripple,0.0001197,s,4.981132662629685,V,
ripple,0.0001198,s,4.986105479421584,V,
ripple,0.0001199,s,4.987861077178108,V,
ripple,0.00012,s,4.993430115835344,V,
ripple,0.0001201,s,4.998261309777973,V,
ripple,0.0001202,s,5.000744965977521,V,
ripple,0.0001203,s,5.004933141125017,V,
ripple,0.0001204,s,5.004980564761297,V,
ripple,0.0001205,s,5.0077940507923495,V,
ripple,0.0001206,s,5.006295893749,V,
ripple,0.0001207,s,5.002521015218879,V,
ripple,0.0001208,s,5.00167998493676,V,
ripple,0.0001209,s,4.996215427295256,V,
ripple,0.000121,s,4.9940632975312145,V,
ripple,0.0001211,s,4.987776237979792,V,
ripple,0.0001212,s,4.98438774055249,V,
ripple,0.0001213,s,4.98173819796028,V,
ripple,0.0001214,s,4.979134250711793,V,
ripple,0.0001215,s,4.979041038273141,V,
ripple,0.0001216,s,4.978913340930671,V,
ripple,0.0001217,s,4.982127051364929,V,
ripple,0.0001218,s,4.984557952535204,V,
ripple,0.0001219,s,4.988666307128523,V,
ripple,0.000122,s,4.990028882083297,V,
ripple,0.0001221,s,4.998269124199278,V,
ripple,0.0001222,s,5.001042292878429,V,
ripple,0.0001223,s,5.002325079363081,V,
ripple,0.0001224,s,5.006191727410469,V,
ripple,0.0001225,s,5.007248655151212,V,
ripple,0.0001226,s,5.007166986270384,V,
ripple,0.0001227,s,5.003024978306756,V,
ripple,0.0001228,s,5.002557499001454,V,
ripple,0.0001229,s,4.9969483468004485,V,
ripple,0.000123,s,4.9951762007992135,V,
ripple,0.0001231,s,4.988308973912866,V,
ripple,0.0001232,s,4.985232193941555,V,
ripple,0.0001233,s,4.981088614711117,V,
ripple,0.0001234,s,4.978350801316951,V,
ripple,0.0001235,s,4.979878122570636,V,
ripple,0.0001236,s,4.98037301685167,V,
ripple,0.0001237,s,4.982993772981159,V,
ripple,0.0001238,s,4.985409437836685,V,
ripple,0.0001239,s,4.987882047707684,V,
ripple,0.000124,s,4.991119004255393,V,
ripple,0.0001241,s,4.9964571060361935,V,
ripple,0.0001242,s,5.0003354363577595,V,
ripple,0.0001243,s,5.003292500590604,V,
ripple,0.0001244,s,5.006678644735498,V,
ripple,0.0001245,s,5.0071092619080515,V,
ripple,0.0001246,s,5.005826484701926,V,
ripple,0.0001247,s,5.004280282932212,V,
ripple,0.0001248,s,5.000864826690515,V,
ripple,0.0001249,s,4.997320481891191,V,
ripple,0.000125,s,4.993533518954499,V,
ripple,0.0001251,s,4.989414672704688,V,
ripple,0.0001252,s,4.983866524389964,V,
ripple,0.0001253,s,4.979948421660553,V,
ripple,0.0001254,s,4.980894083893127,V,
ripple,0.0001255,s,4.978895977286034,V,
ripple,0.0001256,s,4.980572394613003,V,
ripple,0.0001257,s,4.979812111616966,V,
ripple,0.0001258,s,4.9842224705610985,V,
ripple,0.0001259,s,4.98848230309771,V,
ripple,0.000126,s,4.99133997753847,V,
ripple,0.0001261,s,4.99659180211492,V,
ripple,0.0001262,s,5.001734927725831,V,
ripple,0.0001263,s,5.00518625725397,V,
ripple,0.0001264,s,5.007690331826617,V,
ripple,0.0001265,s,5.005917878610085,V,
ripple,0.0001266,s,5.0046949271662315,V,
ripple,0.0001267,s,5.004628181564489,V,
ripple,0.0001268,s,5.001950906868955,V,
ripple,0.0001269,s,4.997300733788685,V,
ripple,0.000127,s,4.99148000562274,V,
ripple,0.0001271,s,4.989237334196135,V,
ripple,0.0001272,s,4.98534503714777,V,
ripple,0.0001273,s,4.982008589215236,V,
ripple,0.0001274,s,4.978979589540704,V,
ripple,0.0001275,s,4.979085515028506,V,
ripple,0.0001276,s,4.980257375994887,V,
ripple,0.0001277,s,4.980896462379045,V,
ripple,0.0001278,s,4.982708760725457,V,
ripple,0.0001279,s,4.98878379974975,V,
ripple,0.000128,s,4.993262305344569,V,
ripple,0.0001281,s,4.997121214912239,V,
ripple,0.0001282,s,5.001899577774532,V,
ripple,0.0001283,s,5.003521067152048,V,
ripple,0.0001284,s,5.006013971036261,V,
ripple,0.0001285,s,5.0064762693275675,V,
ripple,0.0001286,s,5.006667660647437,V,
ripple,0.0001287,s,5.005703379716029,V,
ripple,0.0001288,s,5.000759248061772,V,
ripple,0.0001289,s,4.9991626894505625,V,
ripple,0.000129,s,4.994310436526092,V,
ripple,0.0001291,s,4.989245921164531,V,
ripple,0.0001292,s,4.985139471024915,V,
ripple,0.0001293,s,4.983226047520012,V,
ripple,0.0001294,s,4.979286166772093,V,
ripple,0.0001295,s,4.978669506880678,V,
ripple,0.0001296,s,4.978404102283727,V,
ripple,0.0001297,s,4.981928053421044,V,
ripple,0.0001298,s,4.985897291907428,V,
ripple,0.0001299,s,4.9889876325080245,V,
ripple,0.00013,s,4.993204550850814,V,
ripple,0.0001301,s,4.996906999045001,V,
ripple,0.0001302,s,5.001180044529101,V,
ripple,0.0001303,s,5.002682624963573,V,
ripple,0.0001304,s,5.007145083179625,V,
ripple,0.0001305,s,5.006371497719258,V,
ripple,0.0001306,s,5.004991640271356,V,
ripple,0.0001307,s,5.003356256494711,V,
ripple,0.0001308,s,5.00018590332139,V,
ripple,0.0001309,s,4.9979629794361395,V,
ripple,0.000131,s,4.993839625572616,V,
ripple,0.0001311,s,4.987097497045345,V,
ripple,0.0001312,s,4.985478758301606,V,
ripple,0.0001313,s,4.982343309563608,V,
ripple,0.0001314,s,4.978887324790281,V,
ripple,0.0001315,s,4.977294946014244,V,
ripple,0.0001316,s,4.978721237491798,V,
ripple,0.0001317,s,4.980821414107797,V,
ripple,0.0001318,s,4.9848949439429315,V,
ripple,0.0001319,s,4.988097550898633,V,
ripple,0.000132,s,4.990753191039322,V,
ripple,0.0001321,s,4.997341305173902,V,
ripple,0.0001322,s,4.999476214063,V,
ripple,0.0001323,s,5.00501316395315,V,
ripple,0.0001324,s,5.004889404813178,V,
ripple,0.0001325,s,5.0060885474490195,V,
ripple,0.0001326,s,5.00524197894059,V,
ripple,0.0001327,s,5.003565126977451,V,
ripple,0.0001328,s,5.0023084645709375,V,
ripple,0.0001329,s,4.997959708190302,V,
ripple,0.000133,s,4.993383201897173,V,
ripple,0.0001331,s,4.988774519164599,V,
ripple,0.0001332,s,4.983004681397927,V,
ripple,0.0001333,s,4.98093456588013,V,
ripple,0.0001334,s,4.9789149089715155,V,
ripple,0.0001335,s,4.977803976290973,V,
ripple,0.0001336,s,4.979975762239966,V,
ripple,0.0001337,s,4.980714131842897,V,
ripple,0.0001338,s,4.9838426610665065,V,
ripple,0.0001339,s,4.987410845770904,V,
ripple,0.000134,s,4.990723929679867,V,
ripple,0.0001341,s,4.997702949777762,V,
ripple,0.0001342,s,5.002341299094391,V,
ripple,0.0001343,s,5.004282450587927,V,
ripple,0.0001344,s,5.005119614042197,V,
ripple,0.0001345,s,5.00407634645188,V,
ripple,0.0001346,s,5.006269172658842,V,
ripple,0.0001347,s,5.005323995548361,V,
ripple,0.0001348,s,5.001307685266343,V,
ripple,0.0001349,s,4.998034841492314,V,
ripple,0.000135,s,4.994259643494055,V,
ripple,0.0001351,s,4.989582118481881,V,
ripple,0.0001352,s,4.984111106525883,V,
ripple,0.0001353,s,4.982507650972263,V,
ripple,0.0001354,s,4.98024234076773,V,
ripple,0.0001355,s,4.977244442502555,V,
ripple,0.0001356,s,4.979061355916189,V,
ripple,0.0001357,s,4.980031405197059,V,
ripple,0.0001358,s,4.9844431914093965,V,
ripple,0.0001359,s,4.989033512319389,V,
ripple,0.000136,s,4.991713488414486,V,
ripple,0.0001361,s,4.995051906313356,V,
ripple,0.0001362,s,5.002308793890069,V,
ripple,0.0001363,s,5.004484547517548,V,
ripple,0.0001364,s,5.007567407477122,V,
ripple,0.0001365,s,5.005457793552043,V,
ripple,0.0001366,s,5.007156807653667,V,
ripple,0.0001367,s,5.00618163592718,V,
ripple,0.0001368,s,5.003017578472421,V,
ripple,0.0001369,s,4.9968976398022455,V,
ripple,0.000137,s,4.9930506151356875,V,
ripple,0.0001371,s,4.988301218146072,V,
ripple,0.0001372,s,4.9855509080197375,V,
ripple,0.0001373,s,4.9824930137113945,V,
ripple,0.0001374,s,4.979553652597427,V,
ripple,0.0001375,s,4.977422376614404,V,
ripple,0.0001376,s,4.980207762771939,V,
ripple,0.0001377,s,4.980985385210086,V,
ripple,0.0001378,s,4.985181316352545,V,
ripple,0.0001379,s,4.9887183779763,V,
ripple,0.000138,s,4.99440511320422,V,
ripple,0.0001381,s,4.998245349876805,V,
ripple,0.0001382,s,5.000559460965493,V,
ripple,0.0001383,s,5.004456718343171,V,
ripple,0.0001384,s,5.007860337290176,V,
ripple,0.0001385,s,5.006244172790205,V,
ripple,0.0001386,s,5.006529689542863,V,
ripple,0.0001387,s,5.005298452181801,V,
ripple,0.0001388,s,5.002267340866487,V,
ripple,0.0001389,s,4.9976263053319645,V,
ripple,0.000139,s,4.991461263804513,V,
ripple,0.0001391,s,4.987194239984867,V,
ripple,0.0001392,s,4.984799930299129,V,
ripple,0.0001393,s,4.981842567364677,V,
ripple,0.0001394,s,4.982014397231407,V,
ripple,0.0001395,s,4.977920076887632,V,
ripple,0.0001396,s,4.980604494717298,V,
ripple,0.0001397,s,4.9822256705545325,V,
ripple,0.0001398,s,4.9828809425250915,V,
ripple,0.0001399,s,4.987636925208517,V,
ripple,0.00014,s,4.992947704520065,V,
ripple,0.0001401,s,4.9966141527223185,V,
ripple,0.0001402,s,5.000856010904799,V,
ripple,0.0001403,s,5.004577826794901,V,
ripple,0.0001404,s,5.005286806817151,V,
ripple,0.0001405,s,5.007247852766439,V,
ripple,0.0001406,s,5.005459969301211,V,
ripple,0.0001407,s,5.003563048284788,V,
ripple,0.0001408,s,5.001547303389147,V,
ripple,0.0001409,s,4.996534254050608,V,
ripple,0.000141,s,4.993068652758154,V,
ripple,0.0001411,s,4.990054605630575,V,
ripple,0.0001412,s,4.984579554547575,V,
ripple,0.0001413,s,4.981309150237088,V,
ripple,0.0001414,s,4.980201960570611,V,
ripple,0.0001415,s,4.978415892093108,V,
ripple,0.0001416,s,4.980549482983465,V,
ripple,0.0001417,s,4.980172362030735,V,
ripple,0.0001418,s,4.985171039033007,V,
ripple,0.0001419,s,4.987943144629246,V,
ripple,0.000142,s,4.991982737306767,V,
ripple,0.0001421,s,4.998877368333569,V,
ripple,0.0001422,s,5.000160347780825,V,
ripple,0.0001423,s,5.005864403380437,V,
ripple,0.0001424,s,5.006754548270681,V,
ripple,0.0001425,s,5.0082344819389,V,
ripple,0.0001426,s,5.005119501975301,V,
ripple,0.0001427,s,5.00530664859219,V,
ripple,0.0001428,s,5.002467206191662,V,
ripple,0.0001429,s,4.9969912819067455,V,
ripple,0.000143,s,4.992652445707411,V,
ripple,0.0001431,s,4.990911237730963,V,
ripple,0.0001432,s,4.98472991671163,V,
ripple,0.0001433,s,4.981032621651222,V,
ripple,0.0001434,s,4.978836717261675,V,
ripple,0.0001435,s,4.9792273371667255,V,
ripple,0.0001436,s,4.979797134906783,V,
ripple,0.0001437,s,4.98163278833117,V,
ripple,0.0001438,s,4.986273927418282,V,
ripple,0.0001439,s,4.988127373543302,V,
ripple,0.000144,s,4.993254588540531,V,
ripple,0.0001441,s,4.998566928243858,V,
ripple,0.0001442,s,5.000006484111452,V,
ripple,0.0001443,s,5.005146395873362,V,
ripple,0.0001444,s,5.007928304709318,V,
ripple,0.0001445,s,5.005426708747149,V,
ripple,0.0001446,s,5.00499871911828,V,
ripple,0.0001447,s,5.003069288432994,V,
ripple,0.0001448,s,4.999164193846406,V,
ripple,0.0001449,s,4.997560407902104,V,
ripple,0.000145,s,4.990925307144138,V,
ripple,0.0001451,s,4.988954067286009,V,
ripple,0.0001452,s,4.98600561054365,V,
ripple,0.0001453,s,4.979840062745376,V,
ripple,0.0001454,s,4.9791501879351,V,
ripple,0.0001455,s,4.97686348170002,V,
ripple,0.0001456,s,4.980245832508147,V,
ripple,0.0001457,s,4.980717837587902,V,
ripple,0.0001458,s,4.984286659301626,V,
ripple,0.0001459,s,4.988509602731904,V,
ripple,0.000146,s,4.993326577431461,V,
ripple,0.0001461,s,4.996760947702225,V,
ripple,0.0001462,s,5.00102554921728,V,
ripple,0.0001463,s,5.003561067691621,V,
ripple,0.0001464,s,5.006210910186537,V,
ripple,0.0001465,s,5.005608874724044,V,
ripple,0.0001466,s,5.00615988175156,V,
ripple,0.0001467,s,5.002175480902681,V,
ripple,0.0001468,s,5.000520259647631,V,
ripple,0.0001469,s,4.999023020377604,V,
ripple,0.000147,s,4.992861016109585,V,
ripple,0.0001471,s,4.98719524180106,V,
ripple,0.0001472,s,4.984809599711514,V,
ripple,0.0001473,s,4.980482859106079,V,
ripple,0.0001474,s,4.977815382311937,V,
ripple,0.0001475,s,4.978044982873911,V,
ripple,0.0001476,s,4.98020354053403,V,
ripple,0.0001477,s,4.981839116319536,V,
ripple,0.0001478,s,4.984455478033624,V,
ripple,0.0001479,s,4.987528637221243,V,
ripple,0.000148,s,4.991702883604067,V,
ripple,0.0001481,s,4.998457418053775,V,
ripple,0.0001482,s,5.001255026429774,V,
ripple,0.0001483,s,5.003155997853762,V,
ripple,0.0001484,s,5.003985352754967,V,
ripple,0.0001485,s,5.005411500160784,V,
ripple,0.0001486,s,5.008571388712769,V,
ripple,0.0001487,s,5.002958780764816,V,
ripple,0.0001488,s,5.0009336369728725,V,
ripple,0.0001489,s,4.997317775211677,V,
ripple,0.000149,s,4.992623861056199,V,
ripple,0.0001491,s,4.988176994920925,V,
ripple,0.0001492,s,4.9831792502264864,V,
ripple,0.0001493,s,4.980404156529173,V,
ripple,0.0001494,s,4.981155390137731,V,
ripple,0.0001495,s,4.978025075171614,V,
ripple,0.0001496,s,4.980312139167154,V,
ripple,0.0001497,s,4.9797613548663335,V,
ripple,0.0001498,s,4.984278317764994,V,
ripple,0.0001499,s,4.988716326285506,V,
ripple,0.00015,s,4.993817973775431,V,
ripple,0.0001501,s,4.995985005214341,V,
ripple,0.0001502,s,5.001605898810299,V,
ripple,0.0001503,s,5.004493681078158,V,
ripple,0.0001504,s,5.005358597424305,V,
ripple,0.0001505,s,5.007258629880435,V,
ripple,0.0001506,s,5.005198237131064,V,
ripple,0.0001507,s,5.00331163052718,V,
ripple,0.0001508,s,5.000991699576592,V,
ripple,0.0001509,s,4.994393774926201,V,
ripple,0.000151,s,4.99267186045446,V,
ripple,0.0001511,s,4.987455160041779,V,
ripple,0.0001512,s,4.983089651044537,V,
ripple,0.0001513,s,4.981030166132974,V,
ripple,0.0001514,s,4.980229640024269,V,
ripple,0.0001515,s,4.978377014174615,V,
ripple,0.0001516,s,4.980732523012901,V,
ripple,0.0001517,s,4.9802956103913605,V,
ripple,0.0001518,s,4.983240125146919,V,
ripple,0.0001519,s,4.990006384960652,V,
ripple,0.000152,s,4.99318026356992,V,
ripple,0.0001521,s,4.998052714772649,V,
ripple,0.0001522,s,5.000183638348157,V,
ripple,0.0001523,s,5.004912108294665,V,
ripple,0.0001524,s,5.006355943945182,V,
ripple,0.0001525,s,5.007430041305106,V,
ripple,0.0001526,s,5.006121575822525,V,
ripple,0.0001527,s,5.005313994670251,V,
ripple,0.0001528,s,5.0003613474055415,V,
ripple,0.0001529,s,4.996143946906542,V,
ripple,0.000153,s,4.991303886778283,V,
ripple,0.0001531,s,4.98961582251,V,
ripple,0.0001532,s,4.983814110687087,V,
ripple,0.0001533,s,4.980412003235395,V,
ripple,0.0001534,s,4.978526964984058,V,
ripple,0.0001535,s,4.978336400966125,V,
ripple,0.0001536,s,4.978195400970398,V,
ripple,0.0001537,s,4.981164770341571,V,
ripple,0.0001538,s,4.98392523379054,V,
ripple,0.0001539,s,4.987903952710816,V,
ripple,0.000154,s,4.991821966213972,V,
ripple,0.0001541,s,4.997144480341926,V,
ripple,0.0001542,s,5.000549591048264,V,
ripple,0.0001543,s,5.004222552308345,V,
ripple,0.0001544,s,5.006345585312441,V,
ripple,0.0001545,s,5.007121657656036,V,
ripple,0.0001546,s,5.003906958924986,V,
ripple,0.0001547,s,5.003572009328102,V,
ripple,0.0001548,s,5.000214516254109,V,
ripple,0.0001549,s,4.997881966458758,V,
ripple,0.000155,s,4.991203766572798,V,
ripple,0.0001551,s,4.987740751677906,V,
ripple,0.0001552,s,4.9842586183874245,V,
ripple,0.0001553,s,4.981119035570256,V,
ripple,0.0001554,s,4.980457930446174,V,
ripple,0.0001555,s,4.978338742969235,V,
ripple,0.0001556,s,4.980431351085528,V,
ripple,0.0001557,s,4.9799896181198555,V,
ripple,0.0001558,s,4.982740310830302,V,
ripple,0.0001559,s,4.989674480322755,V,
ripple,0.000156,s,4.993217117146846,V,
ripple,0.0001561,s,4.9975954190641625,V,
ripple,0.0001562,s,5.001133655794378,V,
ripple,0.0001563,s,5.0045920217868725,V,
ripple,0.0001564,s,5.0048804091789,V,
ripple,0.0001565,s,5.007729991416083,V,
ripple,0.0001566,s,5.005564109446797,V,
ripple,0.0001567,s,5.005093371610315,V,
ripple,0.0001568,s,5.0010981986159875,V,
ripple,0.0001569,s,4.995133986124052,V,
ripple,0.000157,s,4.991494348079137,V,
ripple,0.0001571,s,4.9895829229492294,V,
ripple,0.0001572,s,4.984415651257576,V,
ripple,0.0001573,s,4.981059752707627,V,
ripple,0.0001574,s,4.979709299953028,V,
ripple,0.0001575,s,4.9783563677126805,V,
ripple,0.0001576,s,4.97892214206105,V,
ripple,0.0001577,s,4.981557627574337,V,
ripple,0.0001578,s,4.9846967512657425,V,
ripple,0.0001579,s,4.9899719430603104,V,
ripple,0.000158,s,4.992827059897408,V,
ripple,0.0001581,s,4.998987473478051,V,
ripple,0.0001582,s,5.0028131885835405,V,
ripple,0.0001583,s,5.005824330446766,V,
ripple,0.0001584,s,5.007157714039134,V,
ripple,0.0001585,s,5.006912010595722,V,
ripple,0.0001586,s,5.006233480104238,V,
ripple,0.0001587,s,5.003965139917368,V,
ripple,0.0001588,s,5.000279337644854,V,
ripple,0.0001589,s,4.997041260011249,V,
ripple,0.000159,s,4.992140647466483,V,
ripple,0.0001591,s,4.990095061583414,V,
ripple,0.0001592,s,4.985086864690344,V,
ripple,0.0001593,s,4.981008702224226,V,
ripple,0.0001594,s,4.977551076827109,V,
ripple,0.0001595,s,4.978728137887908,V,
ripple,0.0001596,s,4.979050417864314,V,
ripple,0.0001597,s,4.980369397796756,V,
ripple,0.0001598,s,4.983416044000168,V,
ripple,0.0001599,s,4.9862051226954165,V,
ripple,0.00016,s,4.99335046211426,V,
ripple,0.0001601,s,4.997041997473822,V,
ripple,0.0001602,s,5.0035914936719745,V,
ripple,0.0001603,s,5.004076720884818,V,
ripple,0.0001604,s,5.005948020000318,V,
ripple,0.0001605,s,5.008225646231407,V,
ripple,0.0001606,s,5.006230293675795,V,
ripple,0.0001607,s,5.004275033355415,V,
ripple,0.0001608,s,5.000638880088459,V,
ripple,0.0001609,s,4.996502436017504,V,
ripple,0.000161,s,4.9942808596225285,V,
ripple,0.0001611,s,4.989455692934336,V,
ripple,0.0001612,s,4.9862686152680125,V,
ripple,0.0001613,s,4.981105405547041,V,
ripple,0.0001614,s,4.979496794951302,V,
ripple,0.0001615,s,4.977900687447504,V,
ripple,0.0001616,s,4.980433829213405,V,
ripple,0.0001617,s,4.980062113117262,V,
ripple,0.0001618,s,4.985117004509315,V,
ripple,0.0001619,s,4.989551196058857,V,
ripple,0.000162,s,4.994192668309255,V,
ripple,0.0001621,s,4.996167908234552,V,
ripple,0.0001622,s,5.00210015270849,V,
ripple,0.0001623,s,5.0033940958221415,V,
ripple,0.0001624,s,5.00533914251532,V,
ripple,0.0001625,s,5.005458409885915,V,
ripple,0.0001626,s,5.00725182968836,V,
ripple,0.0001627,s,5.005756164396495,V,
ripple,0.0001628,s,5.000416058833069,V,
ripple,0.0001629,s,4.996348226341495,V,
ripple,0.000163,s,4.9924424654510995,V,
ripple,0.0001631,s,4.99096257442176,V,
ripple,0.0001632,s,4.985556840665992,V,
ripple,0.0001633,s,4.9809126789784575,V,
ripple,0.0001634,s,4.977672429759554,V,
ripple,0.0001635,s,4.978108828209874,V,
ripple,0.0001636,s,4.980653883778508,V,
ripple,0.0001637,s,4.983322881709412,V,
ripple,0.0001638,s,4.98428603861639,V,
ripple,0.0001639,s,4.98776381746084,V,
ripple,0.000164,s,4.992271537475964,V,
ripple,0.0001641,s,4.995222009812099,V,
ripple,0.0001642,s,5.001918696119388,V,
ripple,0.0001643,s,5.003021907545231,V,
ripple,0.0001644,s,5.007159404242289,V,
ripple,0.0001645,s,5.005073878775793,V,
ripple,0.0001646,s,5.004826167780588,V,
ripple,0.0001647,s,5.0043961259336855,V,
ripple,0.0001648,s,5.0002468902416775,V,
ripple,0.0001649,s,4.997888973113921,V,
ripple,0.000165,s,4.992789734139417,V,
ripple,0.0001651,s,4.987280484943654,V,
ripple,0.0001652,s,4.985174461208069,V,
ripple,0.0001653,s,4.982297166492377,V,
ripple,0.0001654,s,4.977553667246395,V,
ripple,0.0001655,s,4.980607711373137,V,
ripple,0.0001656,s,4.9799637682747315,V,
ripple,0.0001657,s,4.9822154798559355,V,
ripple,0.0001658,s,4.9826923850955716,V,
ripple,0.0001659,s,4.987735502239169,V,
ripple,0.000166,s,4.992432186393327,V,
ripple,0.0001661,s,4.998184796871914,V,
ripple,0.0001662,s,4.999550889507596,V,
ripple,0.0001663,s,5.003223877989846,V,
ripple,0.0001664,s,5.004066511687507,V,
ripple,0.0001665,s,5.006540406674893,V,
ripple,0.0001666,s,5.006442221089091,V,
ripple,0.0001667,s,5.002421478565346,V,
ripple,0.0001668,s,5.000419197054934,V,
ripple,0.0001669,s,4.997618097018924,V,
ripple,0.000167,s,4.994366882668698,V,
ripple,0.0001671,s,4.989119279525086,V,
ripple,0.0001672,s,4.9842487235596815,V,
ripple,0.0001673,s,4.980277313201401,V,
ripple,0.0001674,s,4.978530276856859,V,
ripple,0.0001675,s,4.978117237512551,V,
ripple,0.0001676,s,4.979613728554873,V,
ripple,0.0001677,s,4.981405616151887,V,
ripple,0.0001678,s,4.986219567184699,V,
ripple,0.0001679,s,4.9887424119389845,V,
ripple,0.000168,s,4.991709618409403,V,
ripple,0.0001681,s,4.998652048349269,V,
ripple,0.0001682,s,5.0019595182458225,V,
ripple,0.0001683,s,5.004208784374378,V,
ripple,0.0001684,s,5.005375163635667,V,
ripple,0.0001685,s,5.00491069341192,V,
ripple,0.0001686,s,5.005074050080463,V,
ripple,0.0001687,s,5.005019396568018,V,
ripple,0.0001688,s,5.000207643893296,V,
ripple,0.0001689,s,4.995787973220784,V,
ripple,0.000169,s,4.992977024296421,V,
ripple,0.0001691,s,4.9886990590335465,V,
ripple,0.0001692,s,4.98515885862034,V,
ripple,0.0001693,s,4.982110772786824,V,
ripple,0.0001694,s,4.980875681036399,V,
ripple,0.0001695,s,4.977942147045269,V,
ripple,0.0001696,s,4.980445319682738,V,
ripple,0.0001697,s,4.98046791549043,V,
ripple,0.0001698,s,4.9852464418610465,V,
ripple,0.0001699,s,4.988634287509885,V,
ripple,0.00017,s,4.993024721814391,V,
ripple,0.0001701,s,4.998075500227589,V,
ripple,0.0001702,s,5.000993072391508,V,
ripple,0.0001703,s,5.005219970146308,V,
ripple,0.0001704,s,5.006971604699063,V,
ripple,0.0001705,s,5.0069169548439,V,
ripple,0.0001706,s,5.0055294956372,V,
ripple,0.0001707,s,5.003354225497328,V,
ripple,0.0001708,s,5.000482936536431,V,
ripple,0.0001709,s,4.9969053365766465,V,
ripple,0.000171,s,4.992756599243236,V,
ripple,0.0001711,s,4.99143606095135,V,
ripple,0.0001712,s,4.9851908772444276,V,
ripple,0.0001713,s,4.982224414534996,V,
ripple,0.0001714,s,4.978606067421064,V,
ripple,0.0001715,s,4.978071025631493,V,
ripple,0.0001716,s,4.979147593519263,V,
ripple,0.0001717,s,4.981647385177096,V,
ripple,0.0001718,s,4.983516538438,V,
ripple,0.0001719,s,4.990067160974223,V,
ripple,0.000172,s,4.992218228489838,V,
ripple,0.0001721,s,4.998186000556519,V,
ripple,0.0001722,s,4.998674559274017,V,
ripple,0.0001723,s,5.0041007251255545,V,
ripple,0.0001724,s,5.00637403736906,V,
ripple,0.0001725,s,5.006972847269737,V,
ripple,0.0001726,s,5.006697974562157,V,
ripple,0.0001727,s,5.004387577995253,V,
ripple,0.0001728,s,5.001172801675518,V,
ripple,0.0001729,s,4.995215175958798,V,
ripple,0.000173,s,4.992067963859187,V,
ripple,0.0001731,s,4.9861126518576855,V,
ripple,0.0001732,s,4.98518098597703,V,
ripple,0.0001733,s,4.981762670831844,V,
ripple,0.0001734,s,4.979271342078511,V,
ripple,0.0001735,s,4.977960086261548,V,
ripple,0.0001736,s,4.9788850065931385,V,
ripple,0.0001737,s,4.983300714969748,V,
ripple,0.0001738,s,4.98628366848906,V,
ripple,0.0001739,s,4.988396966678301,V,
ripple,0.000174,s,4.994069490921188,V,
ripple,0.0001741,s,4.9955197453071225,V,
ripple,0.0001742,s,4.999075329491723,V,
ripple,0.0001743,s,5.0036246935683595,V,
ripple,0.0001744,s,5.005221297987865,V,
ripple,0.0001745,s,5.006222298955879,V,
ripple,0.0001746,s,5.006284393348863,V,
ripple,0.0001747,s,5.007132614304079,V,
ripple,0.0001748,s,5.000349626798962,V,
ripple,0.0001749,s,4.9971573130429565,V,
ripple,0.000175,s,4.993057748256303,V,
ripple,0.0001751,s,4.988420920632704,V,
ripple,0.0001752,s,4.9854833748915395,V,
ripple,0.0001753,s,4.983230690103615,V,
ripple,0.0001754,s,4.978223090083094,V,
ripple,0.0001755,s,4.978943194407273,V,
ripple,0.0001756,s,4.979201695305753,V,
ripple,0.0001757,s,4.981811504089242,V,
ripple,0.0001758,s,4.983020765923621,V,
ripple,0.0001759,s,4.98669728168547,V,
ripple,0.000176,s,4.99046485418646,V,
ripple,0.0001761,s,4.997633029592724,V,
ripple,0.0001762,s,5.001202453920433,V,
ripple,0.0001763,s,5.004181340970456,V,
ripple,0.0001764,s,5.00372964075024,V,
ripple,0.0001765,s,5.006407886988541,V,
ripple,0.0001766,s,5.005341041689445,V,
ripple,0.0001767,s,5.0026939870256575,V,
ripple,0.0001768,s,5.000094920236281,V,
ripple,0.0001769,s,4.997805401454952,V,
ripple,0.000177,s,4.993325609471129,V,
ripple,0.0001771,s,4.988432551885853,V,
ripple,0.0001772,s,4.985066854016654,V,
ripple,0.0001773,s,4.980851762129492,V,
